Date,Time,Actual,Predicted
2024-03-03,17:42:00,39.61,51.67369
2024-04-05,20:16:00,30.983,59.09402
2024-02-03,21:30:00,20.63,14.756725
2024-04-07,00:30:00,28.527,0.06545137
2024-03-05,19:41:00,50.41,55.567097
2024-07-01,10:39:00,472.107,600.10205
2024-04-02,11:41:00,142.23,1109.9976
2024-04-04,22:16:00,0.753,23.483196
2024-05-04,22:06:00,49.984,34.10795
2024-04-02,18:00:00,1.33,19.678549
2024-02-07,18:45:00,20.487,483.7376
2024-04-04,21:57:00,0.094,24.82011
2024-05-06,21:04:00,349.813,106.245476
2024-03-03,18:58:00,50.77,30.821041
2024-05-04,22:37:00,209.096,30.943802
2024-06-07,10:43:00,19.177,236.26263
2024-02-06,23:01:00,10.117,133.6739
2024-02-05,19:48:00,19.733,111.57742
2024-03-06,23:38:00,40.513,44.997147
2024-06-05,23:26:00,19.64,52.83171
2024-04-02,17:40:00,19.897,78.34532
2024-04-04,22:07:00,20.02,24.200132
2024-07-01,15:48:00,29.927,190.65286
2024-04-04,18:37:00,9.516,45.941303
2024-04-03,19:07:00,10.24,34.067604
2024-03-07,03:09:00,19.923,43.271255
2024-06-02,23:18:00,9.47,38.542587
2024-05-07,11:33:00,52.92600000000001,209.7988
2024-04-01,22:40:00,0.927,121.2861
2024-06-05,19:11:00,9.34,110.87102
2024-06-03,17:17:00,52.52300000000001,96.849
2024-04-07,13:52:00,20.316,231.79764
2024-07-01,18:18:00,65.907,163.13034
2024-03-03,17:33:00,119.863,79.74425
2024-03-07,00:18:00,0.174,0.06697704
2024-06-07,16:15:00,10.127,76.99285
2024-06-06,12:00:00,15.237000000000002,159.9549
2024-07-02,16:26:00,279.776,109.61182
2024-04-07,21:45:00,9.91,120.874825
2024-01-03,19:03:00,10.203,318.89285
2024-04-03,17:44:00,0.394,59.013332
2024-06-02,22:03:00,190.03,51.199
2024-04-02,21:22:00,0.0,20.677057
2024-05-07,12:54:00,260.253,154.50363
2024-04-04,20:15:00,1.03,34.49258
2024-03-04,19:06:00,8.936,33.97551
2024-03-04,22:53:00,9.386,16.821276
2024-03-04,22:04:00,19.77,21.311077
2024-04-07,21:19:00,11.08,118.89986
2024-04-03,17:30:00,7.765999999999999,37.35669
2024-04-05,22:33:00,20.71,39.1674
2024-07-03,19:15:00,29.317,70.70231
2024-04-02,18:49:00,1.207,14.479979
2024-04-02,19:37:00,11.747,6.5169744
2024-06-04,23:16:00,100.163,37.65699
2024-06-06,17:33:00,70.853,105.736565
2024-03-04,21:15:00,9.653,25.092297
2024-03-06,01:11:00,20.284,32.38788
2024-04-03,07:56:00,0.03,53.878872
2024-03-03,22:22:00,9.363,14.702717
2024-02-02,19:43:00,17.16,43.71721
2024-06-06,23:46:00,90.867,65.15907
2024-05-03,16:52:00,99.973,95.64477
2024-02-04,22:55:00,10.016,25.09086
2024-04-04,17:03:00,50.9,73.84403
2024-07-04,22:36:00,8.797,272.93655
2024-02-02,21:45:00,0.656,28.801529
2024-06-02,23:33:00,91.454,32.075512
2024-04-02,21:33:00,19.143,23.479494
2024-04-03,20:11:00,1.52,26.21088
2024-03-06,20:45:00,19.14,78.85951
2024-07-04,18:26:00,9.927,73.29539
2024-06-03,22:25:00,20.643,38.05658
2024-03-04,22:56:00,10.48,17.749332
2024-03-07,00:33:00,0.09,0.07085177
2024-03-05,19:15:00,19.517,57.77904
2024-03-03,21:21:00,10.0,6.233933
2024-04-04,08:18:00,71.187,86.61702
2024-04-06,23:53:00,9.61,53.76723
2024-03-04,22:53:00,0.017,16.821276
2024-03-04,19:21:00,9.237,30.38585
2024-04-07,11:43:00,671.156,361.93103
2024-03-04,20:30:00,0.267,29.689915
2024-03-03,20:30:00,0.203,18.333832
2024-04-07,18:38:00,420.604,154.633
2024-04-02,19:37:00,6.6,6.4968586
2024-04-02,19:57:00,8.867,6.2218423
2024-02-04,18:19:00,1.35,68.38296
2024-03-06,21:08:00,0.094,71.79829
2024-07-02,21:41:00,10.103,54.569145
2024-06-03,17:25:00,0.36,95.640175
2024-03-06,00:39:00,29.883,5.4657345
2024-06-04,16:30:00,19.337,141.33598
2024-02-01,17:15:00,1512.84,832.74023
2024-07-04,22:30:00,19.83,48.013397
2024-06-02,23:26:00,0.28,38.1273
2024-03-04,17:34:00,10.577,45.66291
2024-04-06,09:39:00,0.92,622.5322
2024-07-02,22:45:00,10.694,40.586132
2024-04-07,02:59:00,49.076,67.52498
2024-03-05,21:52:00,29.873000000000005,35.78268
2024-02-04,21:26:00,39.633,34.499817
2024-04-04,22:30:00,12.02,22.703543
2024-03-06,16:47:00,29.553,135.10942
2024-03-07,00:58:00,0.597,0.62821627
2024-06-07,13:56:00,39.987,82.07597
2024-05-07,12:48:00,93.753,149.89946
2024-03-02,22:26:00,11.283,23.040155
2024-07-07,15:26:00,179.767,52.523895
2024-04-06,00:27:00,30.043,2.3475273
2024-04-04,19:13:00,19.897,42.566418
2024-04-02,18:11:00,0.61,18.213007
2024-07-03,14:37:00,300.473,112.23963
2024-03-05,10:54:00,919.974,723.10767
2024-02-02,18:31:00,9.24,230.85004
2024-07-04,09:56:00,30.957,405.17358
2024-06-05,17:52:00,19.99,123.40615
2024-04-01,22:18:00,9.07,160.23662
2024-04-02,19:07:00,0.52,7.1959662
2024-06-03,23:00:00,9.316,31.58006
2024-03-05,23:42:00,30.043,26.504951
2024-05-05,23:56:00,109.997,38.52459
2024-06-03,21:01:00,80.26,48.332733
2024-06-01,18:07:00,9.204,183.3486
2024-07-06,00:06:00,30.613,15.434637
2024-03-03,22:19:00,8.87,4.0726986
2024-03-03,21:30:00,5.307,18.924994
2024-04-03,19:01:00,19.456,35.004852
2024-03-04,22:16:00,10.374,20.558268
2024-01-02,18:38:00,169.663,346.23422
2024-03-05,19:57:00,19.467,45.81284
2024-03-03,22:07:00,19.936,15.514272
2024-03-03,19:37:00,10.05,31.659529
2024-06-04,23:36:00,22.6,34.687176
2024-03-03,22:45:00,10.61,14.787034
2024-07-04,16:07:00,118.58,88.99417
2024-02-03,10:05:00,136.417,1652.8242
2024-03-05,15:37:00,19.713,133.28554
2024-06-04,19:31:00,21.156,75.654
2024-03-04,22:27:00,9.357,19.957788
2024-03-05,19:52:00,0.093,53.065006
2024-04-06,04:01:00,19.56,283.3438
2024-03-06,23:36:00,28.584,42.682224
2024-07-02,20:23:00,21.776,60.177795
2024-04-02,17:47:00,0.8559999999999999,37.432632
2024-04-04,06:41:00,3440.0,55.39383
2024-04-07,13:58:00,19.747,227.95238
2024-01-06,21:41:00,9.513,576.1323
2024-03-03,20:19:00,5.39,25.223898
2024-03-03,21:56:00,0.203,15.257145
2024-04-06,01:34:00,100.424,29.091566
2024-07-03,08:39:00,10.344,737.8241
2024-04-06,00:03:00,7.767,0.04708096
2024-03-02,17:49:00,11.57,85.048355
2024-03-01,21:16:00,20.167,175.06438
2024-03-03,17:59:00,9.96,66.03175
2024-03-03,19:28:00,40.237,24.866901
2024-06-03,23:46:00,99.757,27.610243
2024-06-06,16:52:00,250.603,110.204346
2024-02-03,21:15:00,29.997,15.493359
2024-04-03,23:07:00,10.326,4.2408137
2024-06-03,23:01:00,10.983,31.402569
2024-06-07,10:39:00,10.953,246.75769
2024-03-06,19:40:00,0.513,86.01715
2024-06-05,14:42:00,27.706000000000003,125.46145
2024-03-04,21:12:00,0.173,21.729893
2024-03-02,21:48:00,0.283,15.6760025
2024-05-07,00:23:00,19.857,0.46350822
2024-04-06,23:53:00,0.4369999999999999,54.506668
2024-06-04,23:56:00,0.19,32.608547
2024-04-03,19:46:00,1.093,7.792789
2024-03-04,23:16:00,60.057,16.719057
2024-02-06,01:08:00,9.983,108.326195
2024-05-06,00:30:00,39.936,1.197532
2024-02-04,22:21:00,32.126,48.4925
2024-03-02,21:07:00,0.516,19.777225
2024-02-02,19:28:00,19.997,48.454174
2024-02-03,18:48:00,18.48,106.16074
2024-03-04,20:45:00,0.577,23.816368
2024-04-03,20:15:00,0.643,25.419432
2024-03-03,15:13:00,1279.74,241.97137
2024-04-04,19:26:00,9.033,40.798477
2024-04-03,21:37:00,1.253,16.489243
2024-04-02,20:01:00,0.047,19.103035
2024-07-04,23:18:00,40.214,41.294834
2024-03-07,21:22:00,29.637,127.809364
2024-04-06,23:57:00,8.516,53.160923
2024-05-06,19:07:00,10.19,145.2467
2024-06-01,20:49:00,19.98,146.71384
2024-04-04,19:23:00,0.704,41.19986
2024-04-06,01:33:00,20.427,27.249685
2024-07-04,22:51:00,40.034,44.75739
2024-03-06,22:33:00,38.643,46.276554
2024-06-07,16:42:00,0.67,84.7285
2024-04-06,23:38:00,9.343,56.103176
2024-03-03,18:13:00,8.377,58.70195
2024-05-02,12:22:00,19.02,708.8813
2024-06-02,14:58:00,478.913,176.96432
2024-04-03,18:46:00,20.643,38.410503
2024-07-03,19:00:00,9.973,72.39967
2024-03-02,22:21:00,8.153,28.694208
2024-04-03,20:03:00,0.534,26.902994
2024-05-06,17:56:00,0.923,165.15656
2024-05-02,23:04:00,29.057,30.813908
2024-04-01,21:41:00,189.603,88.017365
2024-06-05,17:07:00,20.024,132.4536
2024-03-02,21:18:00,0.173,28.062777
2024-07-04,22:33:00,2.433,47.057457
2024-07-03,21:48:00,19.663,45.912445
2024-06-07,11:00:00,0.333,220.68358
2024-04-03,22:46:00,360.1,16.733746
2024-04-01,14:48:00,110.06999999999998,654.2655
2024-04-03,22:57:00,20.977,15.323414
2024-03-03,22:08:00,0.317,16.56436
2024-07-02,23:55:00,120.504,48.23131
2024-03-02,19:19:00,440.6700000000001,41.95371
2024-03-05,23:18:00,20.113,27.476885
2024-03-02,20:28:00,20.223,41.945915
2024-06-04,19:13:00,10.0,79.80424
2024-02-02,18:53:00,0.0,62.948856
2024-03-06,23:43:00,49.7,41.68133
2024-03-03,21:21:00,2.55,16.747013
2024-03-03,21:10:00,0.173,6.4794993
2024-02-03,20:48:00,89.637,70.004265
2024-05-04,18:04:00,50.22999999999999,75.825745
2024-05-03,21:12:00,11.177,31.444944
2024-04-02,21:06:00,12.9,24.219772
2024-03-02,22:07:00,0.643,14.788977
2024-06-04,15:35:00,64.777,159.99161
2024-03-03,21:19:00,0.42,16.803333
2024-07-06,14:34:00,509.657,66.16336
2024-03-05,20:13:00,0.33,44.256374
